Timestamp,Elapsed,Cathode_V,Cathode_I,Anode_V,Anode_I,Grid_V,Grid_I
15:19:53,103.77,0.0,0.0,0.0,0.0,0.0,0.0
15:19:54,104.55,0.0,0.0,0.0,0.0,0.0,0.0
15:19:54,105.32,0.0,0.0,0.0,0.0,0.0,0.0
15:19:55,106.1,0.0,0.0,0.0,0.0,0.0,0.0
15:19:56,106.86,0.0,0.0,0.0,0.0,0.0,0.0
15:19:57,107.63,0.0,0.0,0.0,0.0,0.0,0.0
15:19:57,108.39,0.0,0.0,2.0,0.0,1.0,0.0
15:19:58,109.16,0.0,0.0,2.0,0.0,1.0,0.0
15:19:59,109.93,0.0,0.0,2.0,0.0,1.0,0.0
15:20:00,110.7,0.0,0.0,2.0,0.0,1.0,0.0
15:20:01,111.47,0.0,0.0,2.0,0.0,1.0,0.0
15:20:01,112.22,0.0,0.0,2.0,0.0,1.0,0.0
15:20:02,112.99,0.0,0.0,2.0,0.0,1.0,0.0
15:20:03,113.75,0.0,0.0,2.0,0.0,1.0,0.0
15:20:04,114.55,0.0,0.0,2.0,0.0,1.0,0.0
15:20:04,115.3,0.0,0.0,2.0,0.0,1.0,0.0
15:20:05,116.06,0.0,0.0,2.0,0.0,1.0,0.0
15:20:06,116.83,0.0,0.0,2.0,0.0,1.0,0.0
15:20:07,117.6,0.0,0.0,2.0,0.0,1.0,0.0
15:20:07,118.37,0.0,0.0,2.0,0.0,1.0,0.0
15:20:08,119.13,0.0,0.0,2.0,0.0,1.0,0.0
15:20:09,119.91,0.0,0.0,2.0,0.0,1.0,0.0
15:20:09,120.14,0.0,0.0,2.0,0.0,1.0,0.0
15:20:09,120.33,0.0,0.0,2.0,0.0,1.0,0.0
15:20:10,121.13,0.0,0.0,2.0,0.0,1.0,0.0
15:20:11,121.92,0.0,0.0,2.0,0.0,1.0,0.0
15:20:12,122.74,0.0,0.0,2.0,0.0,1.0,0.0
15:20:13,123.52,82.0,0.0,41.0,0.10000000149011612,77.0,0.0
15:20:13,124.29,38.0,0.0,21.0,0.0,43.0,0.0
15:20:14,125.05,32.0,0.0,18.0,0.0,37.0,0.0
15:20:15,125.81,27.0,0.0,15.0,0.0,31.0,0.0
15:20:16,126.6,23.0,0.0,13.0,0.0,26.0,0.0
15:20:16,127.39,19.0,0.0,11.0,0.0,22.0,0.0
15:20:17,128.17,16.0,0.0,9.0,0.0,19.0,0.0
15:20:18,128.93,14.0,0.0,8.0,0.0,16.0,0.0
15:20:19,129.72,11.0,0.0,7.0,0.0,14.0,0.0
15:20:20,130.49,7.0,0.0,5.0,0.0,10.0,0.0
15:20:20,131.28,6.0,0.0,4.0,0.0,9.0,0.0
15:20:21,132.09,4.0,0.0,3.0,0.0,6.0,0.0
15:20:22,132.86,3.0,0.0,3.0,0.0,5.0,0.0
15:20:23,133.62,2.0,0.0,2.0,0.0,4.0,0.0
15:20:23,134.39,2.0,0.0,2.0,0.0,4.0,0.0
15:20:24,135.15,1.0,0.0,2.0,0.0,3.0,0.0
15:20:25,135.91,1.0,0.0,1.0,0.0,3.0,0.0
15:20:26,136.71,0.0,0.0,1.0,0.0,2.0,0.0
15:20:27,137.48,0.0,0.0,1.0,0.0,1.0,0.0
15:20:27,138.26,0.0,0.0,1.0,0.0,1.0,0.0
15:20:28,139.05,0.0,0.0,1.0,0.0,1.0,0.0
15:20:29,139.82,0.0,0.0,1.0,0.0,0.0,0.0
15:20:30,140.61,0.0,0.0,1.0,0.0,0.0,0.0
15:20:30,141.37,0.0,0.0,1.0,0.0,0.0,0.0
15:20:31,142.15,0.0,0.0,0.0,0.0,0.0,0.0
15:20:32,142.91,0.0,0.0,0.0,0.0,0.0,0.0
15:20:33,143.68,0.0,0.0,0.0,0.0,0.0,0.0
15:20:33,143.88,0.0,0.0,0.0,0.0,0.0,0.0
15:20:34,144.67,0.0,0.0,0.0,0.0,0.0,0.0
15:20:35,145.44,0.0,0.0,0.0,0.0,0.0,0.0
15:20:35,146.22,0.0,0.0,0.0,0.0,0.0,0.0
15:20:36,147.01,0.0,0.0,0.0,0.0,0.0,0.0
15:20:37,147.77,0.0,0.0,0.0,0.0,0.0,0.0
15:20:38,148.54,0.0,0.0,0.0,0.0,0.0,0.0
15:20:38,149.33,0.0,0.0,0.0,0.0,0.0,0.0
15:20:39,150.13,0.0,0.0,0.0,0.0,0.0,0.0
15:20:40,150.89,0.0,0.0,0.0,0.0,0.0,0.0
15:20:41,151.68,0.0,0.0,1.0,0.0,0.0,0.0
15:20:42,152.48,0.0,0.0,2.0,0.0,1.0,0.0
15:20:42,153.24,0.0,0.0,2.0,0.0,1.0,0.0
15:20:43,153.78,0.0,0.0,2.0,0.0,1.0,0.0
15:20:43,153.97,0.0,0.0,2.0,0.0,1.0,0.0
15:20:44,154.83,0.0,0.0,2.0,0.0,1.0,0.0
15:20:45,155.6,0.0,0.0,2.0,0.0,1.0,0.0
15:20:45,156.39,0.0,0.0,2.0,0.0,1.0,0.0
15:20:46,157.15,59.0,0.10000000149011612,62.0,0.0,61.0,0.20000000298023224
15:20:47,157.93,49.0,0.0,55.0,0.0,53.0,0.10000000149011612
15:20:48,158.72,35.0,0.0,40.0,0.0,39.0,0.0
15:20:49,159.53,25.0,0.0,29.0,0.0,28.0,0.0
15:20:49,160.31,21.0,0.0,25.0,0.0,24.0,0.0
15:20:50,161.1,17.0,0.0,22.0,0.0,20.0,0.0
15:20:51,161.87,15.0,0.0,19.0,0.0,17.0,0.0
15:20:52,162.65,12.0,0.0,16.0,0.0,15.0,0.0
15:20:52,163.43,10.0,0.0,14.0,0.0,13.0,0.0
15:20:53,164.21,7.0,0.0,10.0,0.0,9.0,0.0
15:20:54,164.98,5.0,0.0,9.0,0.0,8.0,0.0
15:20:55,165.75,4.0,0.0,7.0,0.0,6.0,0.0
15:20:56,166.52,3.0,0.0,6.0,0.0,5.0,0.0
15:20:56,167.3,2.0,0.0,6.0,0.0,5.0,0.0
15:20:57,168.08,2.0,0.0,5.0,0.0,4.0,0.0
15:20:58,168.87,1.0,0.0,3.0,0.0,3.0,0.0
15:20:59,169.64,1.0,0.0,3.0,0.0,2.0,0.0
15:20:59,170.41,0.0,0.0,2.0,0.0,1.0,0.0
15:21:00,171.19,0.0,0.0,2.0,0.0,1.0,0.0
15:21:01,171.97,0.0,0.0,2.0,0.0,1.0,0.0
15:21:02,172.74,0.0,0.0,1.0,0.0,1.0,0.0
15:21:03,173.51,0.0,0.0,1.0,0.0,0.0,0.0
15:21:03,174.28,0.0,0.0,1.0,0.0,0.0,0.0
15:21:04,175.06,0.0,0.0,1.0,0.0,0.0,0.0
15:21:05,175.84,0.0,0.0,1.0,0.0,0.0,0.0
15:21:06,176.6,0.0,0.0,1.0,0.0,0.0,0.0
15:21:06,177.39,0.0,0.0,1.0,0.0,0.0,0.0
15:21:07,178.18,0.0,0.0,1.0,0.0,0.0,0.0
15:21:08,178.95,0.0,0.0,1.0,0.0,0.0,0.0
15:21:09,179.73,0.0,0.0,0.0,0.0,0.0,0.0
15:21:10,180.52,0.0,0.0,0.0,0.0,0.0,0.0
15:21:10,181.3,0.0,0.0,0.0,0.0,0.0,0.0
15:21:11,182.11,0.0,0.0,0.0,0.0,0.0,0.0
15:21:12,182.88,0.0,0.0,0.0,0.0,0.0,0.0
15:21:13,183.68,0.0,0.0,0.0,0.0,0.0,0.0
15:21:14,184.45,0.0,0.0,0.0,0.0,0.0,0.0
15:21:14,185.24,0.0,0.0,0.0,0.0,0.0,0.0
15:21:15,186.01,0.0,0.0,0.0,0.0,0.0,0.0
15:21:16,186.77,0.0,0.0,0.0,0.0,0.0,0.0
15:21:16,186.95,0.0,0.0,0.0,0.0,0.0,0.0
15:21:16,187.14,0.0,0.0,0.0,0.0,0.0,0.0
15:21:17,187.92,0.0,0.0,0.0,0.0,0.0,0.0
15:21:18,188.68,0.0,0.0,0.0,0.0,0.0,0.0
15:21:19,189.45,0.0,0.0,0.0,0.0,0.0,0.0
15:21:19,190.23,0.0,0.0,0.0,0.0,0.0,0.0
15:21:20,191.01,0.0,0.0,0.0,0.0,0.0,0.0
15:21:21,191.78,0.0,0.0,0.0,0.0,0.0,0.0
15:21:22,192.55,0.0,0.0,0.0,0.0,0.0,0.0
15:21:22,193.34,0.0,0.0,0.0,0.0,0.0,0.0
15:21:23,194.12,0.0,0.0,0.0,0.0,0.0,0.0
15:21:23,194.33,0.0,0.0,0.0,0.0,0.0,0.0
15:21:24,0.8,0.0,0.0,1.0,0.0,1.0,0.0
15:21:25,1.57,5.0,0.0,7.0,0.0,3.0,0.0
15:21:26,2.4,14.0,0.0,16.0,0.0,15.0,0.0
15:21:27,3.16,20.0,0.0,22.0,0.0,21.0,0.0
15:21:27,3.93,27.0,0.0,28.0,0.0,27.0,0.0
15:21:28,4.69,32.0,0.0,34.0,0.0,33.0,0.0
15:21:29,5.46,40.0,0.0,41.0,0.0,40.0,0.0
15:21:30,6.24,45.0,0.0,47.0,0.0,46.0,0.0
15:21:30,7.05,57.0,0.0,59.0,0.0,58.0,0.0
15:21:31,7.81,64.0,0.0,65.0,0.0,65.0,0.0
15:21:32,8.59,70.0,0.0,72.0,0.0,70.0,0.0
15:21:33,9.36,77.0,0.0,77.0,0.10000000149011612,77.0,0.10000000149011612
15:21:34,10.12,83.0,0.10000000149011612,83.0,0.10000000149011612,82.0,0.10000000149011612
15:21:34,10.88,89.0,0.10000000149011612,90.0,0.10000000149011612,88.0,0.10000000149011612
15:21:35,11.65,99.0,0.10000000149011612,100.0,0.10000000149011612,100.0,0.10000000149011612
15:21:36,12.41,99.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:21:37,13.18,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:21:37,13.94,100.0,0.10000000149011612,103.0,0.10000000149011612,101.0,0.10000000149011612
15:21:38,14.71,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:21:39,15.49,100.0,0.10000000149011612,103.0,0.10000000149011612,101.0,0.10000000149011612
15:21:40,16.26,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:21:40,17.03,95.0,0.10000000149011612,98.0,0.10000000149011612,97.0,0.10000000149011612
15:21:41,17.8,88.0,0.10000000149011612,91.0,0.10000000149011612,90.0,0.10000000149011612
15:21:42,18.57,83.0,0.10000000149011612,85.0,0.10000000149011612,83.0,0.10000000149011612
15:21:43,19.32,77.0,0.10000000149011612,79.0,0.10000000149011612,77.0,0.10000000149011612
15:21:44,20.09,58.0,0.10000000149011612,60.0,0.10000000149011612,59.0,0.10000000149011612
15:21:44,20.87,51.0,0.0,55.0,0.10000000149011612,53.0,0.10000000149011612
15:21:45,21.62,46.0,0.0,48.0,0.10000000149011612,47.0,0.10000000149011612
15:21:46,22.38,39.0,0.0,42.0,0.0,41.0,0.0
15:21:47,23.15,33.0,0.0,36.0,0.0,35.0,0.0
15:21:47,23.92,27.0,0.0,29.0,0.0,29.0,0.0
15:21:48,24.68,21.0,0.0,24.0,0.0,22.0,0.0
15:21:49,25.47,15.0,0.0,17.0,0.0,16.0,0.0
15:21:50,26.24,5.0,0.0,8.0,0.0,7.0,0.0
15:21:50,27.0,2.0,0.0,5.0,0.0,4.0,0.0
15:21:51,27.77,1.0,0.0,3.0,0.0,3.0,0.0
15:21:52,28.56,0.0,0.0,2.0,0.0,1.0,0.0
15:21:53,29.33,0.0,0.0,1.0,0.0,0.0,0.0
15:21:54,30.13,0.0,0.0,1.0,0.0,0.0,0.0
15:21:54,30.9,0.0,0.0,2.0,0.0,1.0,0.0
15:21:55,31.66,0.0,0.0,2.0,0.0,1.0,0.0
15:21:56,32.43,0.0,0.0,2.0,0.0,1.0,0.0
15:21:57,33.2,0.0,0.0,2.0,0.0,1.0,0.0
15:21:57,34.0,0.0,0.0,2.0,0.0,1.0,0.0
15:21:58,34.77,0.0,0.0,2.0,0.0,1.0,0.0
15:21:59,35.55,0.0,0.0,2.0,0.0,1.0,0.0
15:22:00,36.32,0.0,0.0,2.0,0.0,1.0,0.0
15:22:01,37.1,0.0,0.0,2.0,0.0,1.0,0.0
15:22:01,37.9,0.0,0.0,2.0,0.0,1.0,0.0
15:22:02,38.66,0.0,0.0,2.0,0.0,1.0,0.0
15:22:03,39.45,0.0,0.0,2.0,0.0,1.0,0.0
15:22:04,40.24,0.0,0.0,2.0,0.0,1.0,0.0
15:22:04,41.02,0.0,0.0,2.0,0.0,1.0,0.0
15:22:05,41.84,0.0,0.0,2.0,0.0,1.0,0.0
15:22:06,42.66,0.0,0.0,2.0,0.0,1.0,0.0
15:22:06,42.83,0.0,0.0,2.0,0.0,1.0,0.0
15:22:07,43.64,0.0,0.0,2.0,0.0,1.0,0.0
15:22:08,44.41,0.0,0.0,2.0,0.0,1.0,0.0
15:22:09,45.2,0.0,0.0,2.0,0.0,1.0,0.0
15:22:09,45.97,0.0,0.0,2.0,0.0,1.0,0.0
15:22:10,46.73,0.0,0.0,2.0,0.0,1.0,0.0
15:22:11,47.49,0.0,0.0,2.0,0.0,1.0,0.0
15:22:12,48.28,0.0,0.0,2.0,0.0,1.0,0.0
15:22:12,49.04,0.0,0.0,2.0,0.0,1.0,0.0
15:22:13,49.82,0.0,0.0,2.0,0.0,1.0,0.0
15:22:14,50.62,0.0,0.0,2.0,0.0,1.0,0.0
15:22:15,51.39,0.0,0.0,2.0,0.0,1.0,0.0
15:22:15,51.58,0.0,0.0,2.0,0.0,1.0,0.0
15:22:16,52.34,0.0,0.0,2.0,0.0,1.0,0.0
15:22:17,53.12,0.0,0.0,2.0,0.0,1.0,0.0
15:22:17,53.89,0.0,0.0,2.0,0.0,1.0,0.0
15:22:18,54.65,0.0,0.0,2.0,0.0,1.0,0.0
15:22:19,55.42,0.0,0.0,2.0,0.0,1.0,0.0
15:22:20,56.21,0.0,0.0,2.0,0.0,1.0,0.0
15:22:20,57.01,0.0,0.0,2.0,0.0,1.0,0.0
15:22:21,57.78,0.0,0.0,2.0,0.0,1.0,0.0
15:22:22,58.55,0.0,0.0,2.0,0.0,1.0,0.0
15:22:23,59.34,0.0,0.0,2.0,0.0,1.0,0.0
15:22:24,60.12,0.0,0.0,2.0,0.0,1.0,0.0
15:22:24,60.91,0.0,0.0,2.0,0.0,1.0,0.0
15:22:25,61.68,0.0,0.0,2.0,0.0,1.0,0.0
15:22:26,62.47,0.0,0.0,2.0,0.0,1.0,0.0
15:22:27,63.28,0.0,0.0,2.0,0.0,1.0,0.0
15:22:27,64.07,0.0,0.0,2.0,0.0,1.0,0.0
15:22:28,64.88,0.0,0.0,2.0,0.0,1.0,0.0
15:22:29,65.65,0.0,0.0,2.0,0.0,1.0,0.0
15:22:30,66.45,0.0,0.0,2.0,0.0,1.0,0.0
15:22:31,67.21,0.0,0.0,2.0,0.0,1.0,0.0
15:22:31,67.98,0.0,0.0,2.0,0.0,1.0,0.0
15:22:32,68.77,0.0,0.0,2.0,0.0,1.0,0.0
15:22:33,69.54,0.0,0.0,2.0,0.0,1.0,0.0
15:22:34,70.32,0.0,0.0,2.0,0.0,1.0,0.0
15:22:35,71.09,0.0,0.0,2.0,0.0,1.0,0.0
15:22:35,71.86,0.0,0.0,2.0,0.0,1.0,0.0
15:22:36,72.63,0.0,0.0,2.0,0.0,1.0,0.0
15:22:37,73.4,0.0,0.0,2.0,0.0,1.0,0.0
15:22:38,74.2,0.0,0.0,2.0,0.0,1.0,0.0
15:22:38,74.35,0.0,0.0,2.0,0.0,1.0,0.0
15:22:39,0.72,0.0,0.0,2.0,0.0,1.0,0.0
15:22:39,1.48,0.0,0.0,2.0,0.0,1.0,0.0
15:22:40,2.24,0.0,0.0,2.0,0.0,1.0,0.0
15:22:41,3.01,0.0,0.0,2.0,0.0,1.0,0.0
15:22:42,3.8,0.0,0.0,2.0,0.0,1.0,0.0
15:22:42,4.59,0.0,0.0,2.0,0.0,1.0,0.0
15:22:43,5.36,0.0,0.0,2.0,0.0,1.0,0.0
15:22:44,6.13,0.0,0.0,2.0,0.0,1.0,0.0
15:22:45,6.89,0.0,0.0,2.0,0.0,1.0,0.0
15:22:45,7.65,0.0,0.0,2.0,0.0,1.0,0.0
15:22:46,8.42,0.0,0.0,2.0,0.0,1.0,0.0
15:22:47,9.19,0.0,0.0,2.0,0.0,1.0,0.0
15:22:48,9.97,0.0,0.0,2.0,0.0,1.0,0.0
15:22:49,10.74,0.0,0.0,2.0,0.0,1.0,0.0
15:22:49,11.5,0.0,0.0,2.0,0.0,1.0,0.0
15:22:50,12.27,0.0,0.0,2.0,0.0,1.0,0.0
15:22:51,13.06,0.0,0.0,2.0,0.0,1.0,0.0
15:22:52,13.82,0.0,0.0,2.0,0.0,1.0,0.0
15:22:52,14.59,0.0,0.0,2.0,0.0,1.0,0.0
15:22:53,15.36,0.0,0.0,2.0,0.0,1.0,0.0
15:22:54,16.04,0.0,0.0,2.0,0.0,1.0,0.0
15:22:55,0.72,0.0,0.0,2.0,0.0,1.0,0.0
15:22:55,1.49,1.0,0.0,3.0,0.0,2.0,0.0
15:22:56,2.25,7.0,0.0,9.0,0.0,7.0,0.0
15:22:57,3.0,13.0,0.0,15.0,0.0,14.0,0.0
15:22:58,3.77,18.0,0.0,21.0,0.0,19.0,0.0
15:22:58,4.57,37.0,0.0,39.0,0.0,38.0,0.0
15:22:59,5.32,44.0,0.0,46.0,0.0,44.0,0.0
15:23:00,6.1,49.0,0.0,51.0,0.0,49.0,0.0
15:23:01,6.86,50.0,0.0,51.0,0.0,51.0,0.0
15:23:02,7.62,50.0,0.0,51.0,0.0,51.0,0.0
15:23:02,8.39,50.0,0.0,51.0,0.0,51.0,0.0
15:23:03,9.16,50.0,0.0,51.0,0.0,51.0,0.0
15:23:04,9.92,50.0,0.0,52.0,0.0,51.0,0.0
15:23:05,10.69,50.0,0.0,52.0,0.0,51.0,0.0
15:23:05,11.45,50.0,0.0,52.0,0.0,51.0,0.0
15:23:06,12.2,50.0,0.0,52.0,0.0,51.0,0.0
15:23:07,12.98,50.0,0.0,52.0,0.0,51.0,0.0
15:23:08,13.78,50.0,0.0,52.0,0.0,51.0,0.0
15:23:08,14.54,50.0,0.0,52.0,0.0,51.0,0.0
15:23:09,14.77,50.0,0.0,52.0,0.0,51.0,0.0
15:23:09,15.53,50.0,0.0,52.0,0.0,51.0,0.0
15:23:10,15.91,50.0,0.0,52.0,0.0,51.0,0.0
15:23:11,16.72,50.0,0.0,52.0,0.0,51.0,0.0
15:23:11,17.48,50.0,0.0,52.0,0.0,51.0,0.0
15:23:12,17.69,50.0,0.0,52.0,0.0,51.0,0.0
15:23:12,17.89,50.0,0.0,52.0,0.0,51.0,0.0
15:23:13,18.65,50.0,0.0,52.0,0.0,51.0,0.0
15:23:13,19.43,50.0,0.0,52.0,0.0,51.0,0.0
15:23:14,20.2,50.0,0.0,52.0,0.0,51.0,0.0
15:23:15,20.97,50.0,0.0,52.0,0.0,51.0,0.0
15:23:16,21.75,50.0,0.0,52.0,0.0,51.0,0.0
15:23:16,0.71,51.0,0.0,52.0,0.0,52.0,0.0
15:23:17,1.48,57.0,0.0,58.0,0.0,56.0,0.0
15:23:18,2.25,62.0,0.0,63.0,0.0,62.0,0.0
15:23:19,3.03,69.0,0.0,70.0,0.0,69.0,0.10000000149011612
15:23:19,3.8,76.0,0.10000000149011612,76.0,0.0,74.0,0.10000000149011612
15:23:20,4.59,81.0,0.10000000149011612,82.0,0.10000000149011612,80.0,0.10000000149011612
15:23:21,5.34,87.0,0.10000000149011612,88.0,0.10000000149011612,87.0,0.10000000149011612
15:23:22,6.11,94.0,0.10000000149011612,94.0,0.10000000149011612,93.0,0.10000000149011612
15:23:23,6.9,99.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:23,7.67,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:24,8.43,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:25,9.19,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:26,9.98,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:26,10.77,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:27,11.53,101.0,0.10000000149011612,102.0,0.10000000149011612,102.0,0.10000000149011612
15:23:28,12.3,101.0,0.10000000149011612,102.0,0.10000000149011612,102.0,0.10000000149011612
15:23:29,13.06,101.0,0.10000000149011612,102.0,0.10000000149011612,102.0,0.10000000149011612
15:23:30,13.84,101.0,0.10000000149011612,102.0,0.10000000149011612,102.0,0.10000000149011612
15:23:30,14.66,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:31,15.45,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:32,16.22,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:33,17.0,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:33,17.76,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:34,18.55,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:35,19.33,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:36,20.08,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:37,20.85,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:37,21.63,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:38,22.43,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:39,23.2,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:40,23.99,100.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:40,24.75,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:41,25.54,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:42,26.33,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:43,27.1,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:44,27.87,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:44,28.65,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:45,29.43,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:46,30.19,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:47,30.96,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:47,0.71,101.0,0.10000000149011612,102.0,0.10000000149011612,101.0,0.10000000149011612
15:23:48,1.48,105.0,0.10000000149011612,106.0,0.10000000149011612,105.0,0.10000000149011612
15:23:49,2.25,110.0,0.10000000149011612,112.0,0.10000000149011612,110.0,0.10000000149011612
15:23:50,3.02,116.0,0.10000000149011612,118.0,0.10000000149011612,116.0,0.10000000149011612
15:23:50,3.79,123.0,0.10000000149011612,123.0,0.10000000149011612,122.0,0.10000000149011612
15:23:51,4.57,129.0,0.10000000149011612,130.0,0.20000000298023224,128.0,0.20000000298023224
15:23:52,5.33,135.0,0.10000000149011612,136.0,0.20000000298023224,135.0,0.20000000298023224
15:23:53,6.11,141.0,0.20000000298023224,143.0,0.20000000298023224,141.0,0.20000000298023224
15:23:54,6.88,150.0,0.20000000298023224,152.0,0.20000000298023224,151.0,0.20000000298023224
15:23:54,7.66,150.0,0.20000000298023224,152.0,0.20000000298023224,151.0,0.20000000298023224
15:23:55,8.43,150.0,0.20000000298023224,152.0,0.20000000298023224,152.0,0.20000000298023224
15:23:56,9.19,150.0,0.20000000298023224,152.0,0.20000000298023224,152.0,0.20000000298023224
15:23:57,9.96,150.0,0.20000000298023224,153.0,0.20000000298023224,152.0,0.20000000298023224
15:23:57,10.73,150.0,0.20000000298023224,153.0,0.20000000298023224,152.0,0.20000000298023224
15:23:58,11.5,150.0,0.20000000298023224,153.0,0.20000000298023224,152.0,0.20000000298023224
15:23:59,12.28,150.0,0.20000000298023224,152.0,0.20000000298023224,151.0,0.20000000298023224
15:24:00,13.03,150.0,0.20000000298023224,152.0,0.20000000298023224,151.0,0.20000000298023224
15:24:00,13.79,150.0,0.20000000298023224,152.0,0.20000000298023224,151.0,0.20000000298023224
