Timestamp,Elapsed,ch0_setV,ch0_monV,ch0_setI,ch0_monI,ch0_status,ch1_setV,ch1_monV,ch1_setI,ch1_monI,ch1_status,ch2_setV,ch2_monV,ch2_setI,ch2_monI,ch2_status,ch3_setV,ch3_monV,ch3_setI,ch3_monI,ch3_status,ch4_setV,ch4_monV,ch4_setI,ch4_monI,ch4_status,ch5_setV,ch5_monV,ch5_setI,ch5_monI,ch5_status
2026-03-23 15:12:15,9.99,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:16,11.44,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:18,13.02,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:20,14.59,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:21,16.19,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:23,17.75,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:24,18.98,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:25,20.11,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:26,21.23,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:28,22.57,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:29,23.83,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:30,25.14,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:31,26.53,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:33,27.66,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:34,29.35,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:36,31.05,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:37,32.41,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:39,33.75,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:40,34.97,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:41,36.22,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:43,37.66,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:44,38.87,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:45,40.23,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:46,41.4,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:48,42.72,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:48,43.16,50.0,1.0,20.0,0.0,0,50.0,0.0,20.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,0.0,10.0,0.0,0,50.0,1.0,10.0,0.0,0
2026-03-23 15:12:49,43.98,0.0,1.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,1.0,10.0,0.0,1
2026-03-23 15:12:50,45.33,0.0,1.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,1.0,10.0,0.0,1
2026-03-23 15:12:52,46.7,0.0,1.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,1.0,10.0,0.0,1
2026-03-23 15:12:53,47.94,0.0,1.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,1.0,10.0,0.0,1
2026-03-23 15:12:54,49.34,0.0,1.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,1.0,10.0,0.0,1
2026-03-23 15:12:55,50.45,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,1.0,10.0,0.0,1
2026-03-23 15:12:57,51.87,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,10.0,0.0,1,0.0,1.0,10.0,0.0,1,0.0,0.0,10.0,0.0,1,0.0,2.0,10.0,0.0,1
