# HV Ramp Log
# Start time: 2026-02-16T15:24:49
# Operator(s): Paolo Soffitta, Hemanth Manikantan
# Setup: WGW15-G6, ArDME8020, 160-40ccpm, 1.1 bar
#
timestamp,step,channel,checked,Vgrid,Vanode,Vcathode,Note
2026-02-16T15:26:15,01,CH1,True,0,0,50,
2026-02-16T15:26:16,01,CH2,True,0,0,50,
2026-02-16T15:26:18,01,CH3,True,0,0,50,
2026-02-16T15:26:19,02,CH1,True,50,50,100,
2026-02-16T15:26:20,02,CH2,True,50,50,100,
2026-02-16T15:26:21,02,CH3,True,50,50,100,
2026-02-16T15:26:23,03,CH1,True,100,100,150,
2026-02-16T15:26:25,03,CH2,True,100,100,150,
2026-02-16T15:26:27,03,CH3,True,100,100,150,
2026-02-16T15:26:36,04,CH1,True,150,150,200,
2026-02-16T15:26:50,04,CH2,True,150,150,200,
2026-02-16T15:26:53,04,CH3,True,150,150,200,
2026-02-16T15:26:58,05,CH1,True,200,200,250,
2026-02-16T15:27:02,05,CH2,True,200,200,250,
2026-02-16T15:27:06,05,CH3,True,200,200,250,
2026-02-16T15:27:11,06,CH1,True,250,250,300,
2026-02-16T15:27:15,06,CH2,True,250,250,300,
2026-02-16T15:27:18,06,CH3,True,250,250,300,
2026-02-16T15:27:22,07,CH1,True,275,275,325,
2026-02-16T15:27:26,07,CH2,True,275,275,325,
2026-02-16T15:27:29,07,CH3,True,275,275,325,
2026-02-16T15:27:34,08,CH1,True,300,300,350,
2026-02-16T15:27:38,08,CH2,True,300,300,350,
2026-02-16T15:27:41,08,CH3,True,300,300,350,
2026-02-16T15:27:45,09,CH1,True,325,325,375,
2026-02-16T15:27:49,09,CH2,True,325,325,375,
2026-02-16T15:27:54,09,CH3,True,325,325,375,
2026-02-16T15:28:03,10,CH1,True,325,325,425,
2026-02-16T15:28:09,11,CH1,True,325,325,475,
2026-02-16T15:28:14,12,CH1,True,325,325,525,
2026-02-16T15:28:17,13,CH1,True,325,325,575,
2026-02-16T15:28:20,14,CH1,True,325,325,625,
2026-02-16T15:28:23,15,CH1,True,325,325,675,
2026-02-16T15:28:25,16,CH1,True,325,325,725,
2026-02-16T15:28:29,17,CH1,True,325,325,775,
2026-02-16T15:28:33,18,CH1,True,325,325,825,
2026-02-16T15:28:35,19,CH1,True,325,325,875,
2026-02-16T15:28:38,20,CH1,True,325,325,925,
2026-02-16T15:28:43,21,CH1,True,325,325,975,
2026-02-16T15:28:47,22,CH1,True,325,325,1025,
2026-02-16T15:28:52,23,CH1,True,325,325,1075,
2026-02-16T15:28:57,24,CH1,True,325,325,1125,
2026-02-16T15:29:00,25,CH1,True,325,325,1175,
2026-02-16T15:29:05,26,CH1,True,325,325,1225,
2026-02-16T15:29:07,27,CH1,True,325,325,1275,
2026-02-16T15:29:11,28,CH1,True,325,325,1325,
2026-02-16T15:29:17,29,CH2,True,335,335,1325,
2026-02-16T15:29:19,29,CH3,True,335,335,1325,
2026-02-16T15:29:22,30,CH2,True,345,345,1325,
2026-02-16T15:29:25,30,CH3,True,345,345,1325,
2026-02-16T15:29:28,31,CH2,True,355,355,1325,
2026-02-16T15:29:31,31,CH3,True,355,355,1325,
2026-02-16T15:29:35,32,CH2,True,365,365,1325,
2026-02-16T15:29:41,32,CH3,True,365,365,1325,
2026-02-16T15:29:44,33,CH2,True,375,375,1325,
2026-02-16T15:29:48,33,CH3,True,375,375,1325,
2026-02-16T15:29:51,34,CH2,True,385,385,1325,
2026-02-16T15:29:54,34,CH3,True,385,385,1325,
2026-02-16T15:29:59,35,CH2,True,395,395,1325,
2026-02-16T15:30:03,35,CH3,True,395,395,1325,
2026-02-16T15:30:11,36,CH2,True,405,405,1325,
2026-02-16T15:30:13,36,CH3,True,405,405,1325,
2026-02-16T15:30:23,37,CH2,True,410,410,1325,
2026-02-16T15:30:25,37,CH3,True,410,410,1325,
2026-02-16T15:30:33,38,CH1,True,410,420,1375,
2026-02-16T15:30:36,39,CH1,True,410,430,1425,
2026-02-16T15:30:41,38,CH2,True,410,420,1375,
2026-02-16T15:30:50,39,CH2,True,410,430,1425,
2026-02-16T15:30:54,40,CH1,True,410,440,1475,
2026-02-16T15:31:07,40,CH2,True,410,440,1475,
2026-02-16T15:31:29,41,CH1,True,410,450,1525,
2026-02-16T15:31:33,41,CH2,True,410,450,1525,
2026-02-16T15:31:37,42,CH1,True,410,460,1575,
2026-02-16T15:31:40,42,CH2,True,410,460,1575,
2026-02-16T15:31:54,43,CH1,True,410,460,1625,
2026-02-16T15:31:57,44,CH1,True,410,460,1675,
2026-02-16T15:32:00,45,CH1,True,410,460,1725,
2026-02-16T15:32:02,46,CH1,True,410,460,1775,
2026-02-16T15:32:08,47,CH1,True,410,460,1825,
2026-02-16T15:32:10,48,CH1,True,410,460,1875,
2026-02-16T15:32:14,49,CH1,True,410,460,1925,
2026-02-16T15:32:17,50,CH1,True,410,460,1975,
2026-02-16T15:32:19,51,CH1,True,410,460,2025,
2026-02-16T15:32:24,52,CH1,True,410,460,2075,
2026-02-16T15:32:26,53,CH1,True,410,460,2125,
2026-02-16T15:32:30,54,CH1,True,410,460,2175,
2026-02-16T15:32:34,55,CH1,True,410,460,2225,
2026-02-16T15:32:37,56,CH1,True,410,460,2275,
2026-02-16T15:32:41,57,CH1,True,410,460,2325,
2026-02-16T15:32:46,58,CH1,True,410,460,2375,
2026-02-16T15:32:51,59,CH1,True,410,460,2425,
2026-02-16T15:32:55,60,CH1,True,410,470,2470,
2026-02-16T16:40:30,09,CH3,False,325,325,375,
2026-02-16T16:40:30,09,CH2,False,325,325,375,
2026-02-16T16:40:30,10,CH3,False,325,325,425,
2026-02-16T16:40:30,10,CH2,False,325,325,425,
2026-02-16T16:40:30,11,CH3,False,325,325,475,
2026-02-16T16:40:30,11,CH2,False,325,325,475,
2026-02-16T16:40:30,12,CH3,False,325,325,525,
2026-02-16T16:40:30,12,CH2,False,325,325,525,
2026-02-16T16:40:30,13,CH3,False,325,325,575,
2026-02-16T16:40:30,13,CH2,False,325,325,575,
2026-02-16T16:40:30,14,CH3,False,325,325,625,
2026-02-16T16:40:30,14,CH2,False,325,325,625,
2026-02-16T16:40:30,15,CH3,False,325,325,675,
2026-02-16T16:40:30,15,CH2,False,325,325,675,
2026-02-16T16:40:30,16,CH3,False,325,325,725,
2026-02-16T16:40:30,16,CH2,False,325,325,725,
2026-02-16T16:40:30,17,CH3,False,325,325,775,
2026-02-16T16:40:30,17,CH2,False,325,325,775,
2026-02-16T16:40:30,18,CH3,False,325,325,825,
2026-02-16T16:40:30,18,CH2,False,325,325,825,
2026-02-16T16:40:30,19,CH3,False,325,325,875,
2026-02-16T16:40:30,19,CH2,False,325,325,875,
2026-02-16T16:40:30,20,CH3,False,325,325,925,
2026-02-16T16:40:30,20,CH2,False,325,325,925,
2026-02-16T16:40:30,21,CH3,False,325,325,975,
2026-02-16T16:40:30,21,CH2,False,325,325,975,
2026-02-16T16:40:30,22,CH3,False,325,325,1025,
2026-02-16T16:40:30,22,CH2,False,325,325,1025,
2026-02-16T16:40:30,23,CH3,False,325,325,1075,
2026-02-16T16:40:30,23,CH2,False,325,325,1075,
2026-02-16T16:40:30,24,CH3,False,325,325,1125,
2026-02-16T16:40:30,24,CH2,False,325,325,1125,
2026-02-16T16:40:30,25,CH3,False,325,325,1175,
2026-02-16T16:40:30,25,CH2,False,325,325,1175,
2026-02-16T16:40:30,26,CH3,False,325,325,1225,
2026-02-16T16:40:30,26,CH2,False,325,325,1225,
2026-02-16T16:40:30,27,CH3,False,325,325,1275,
2026-02-16T16:40:30,27,CH2,False,325,325,1275,
2026-02-16T16:40:30,28,CH1,False,325,325,1325,
2026-02-16T16:40:30,29,CH1,False,335,335,1325,
2026-02-16T16:40:30,30,CH1,False,345,345,1325,
2026-02-16T16:40:30,31,CH1,False,355,355,1325,
2026-02-16T16:40:30,32,CH1,False,365,365,1325,
2026-02-16T16:40:30,33,CH1,False,375,375,1325,
2026-02-16T16:40:30,34,CH1,False,385,385,1325,
2026-02-16T16:40:30,35,CH1,False,395,395,1325,
2026-02-16T16:40:30,36,CH1,False,405,405,1325,
2026-02-16T16:40:30,37,CH3,False,410,410,1325,
2026-02-16T16:40:30,38,CH3,False,410,420,1375,
2026-02-16T16:40:30,39,CH3,False,410,430,1425,
2026-02-16T16:40:30,40,CH3,False,410,440,1475,
