# HV Ramp Log
# Start time: 2026-02-18T17:37:37
# Operator(s): Paolo Soffitta, Hemanth Manikantan
# Setup: WGW15-G6, ArDME8020, 160-40ccpm, 1.1 bar
#
timestamp,step,channel,checked,Vgrid,Vanode,Vcathode,Note
2026-02-18T17:37:48,01,CH1,True,0,0,50,
2026-02-18T17:37:50,01,CH2,True,0,0,50,
2026-02-18T17:37:51,01,CH3,True,0,0,50,
2026-02-18T17:38:16,02,CH1,True,50,50,100,
2026-02-18T17:38:20,02,CH1,False,50,50,100,
2026-02-18T17:38:26,02,CH1,True,50,50,100,
2026-02-18T17:38:28,02,CH2,True,50,50,100,
2026-02-18T17:38:31,02,CH3,True,50,50,100,
2026-02-18T17:38:35,03,CH1,True,100,100,150,
2026-02-18T17:38:39,03,CH2,True,100,100,150,
2026-02-18T17:38:42,03,CH3,True,100,100,150,
2026-02-18T17:38:50,04,CH1,True,150,150,200,
2026-02-18T17:38:52,04,CH2,True,150,150,200,
2026-02-18T17:38:55,04,CH3,True,150,150,200,
2026-02-18T17:39:00,05,CH1,True,200,200,250,
2026-02-18T17:39:04,05,CH2,True,200,200,250,
2026-02-18T17:39:07,05,CH3,True,200,200,250,
2026-02-18T17:39:14,06,CH1,True,250,250,300,
2026-02-18T17:39:18,06,CH2,True,250,250,300,
2026-02-18T17:39:22,06,CH3,True,250,250,300,
2026-02-18T17:39:27,07,CH1,True,275,275,325,
2026-02-18T17:39:33,07,CH2,True,275,275,325,
2026-02-18T17:39:38,07,CH3,True,275,275,325,
2026-02-18T17:39:42,08,CH1,True,300,300,350,
2026-02-18T17:39:46,08,CH2,True,300,300,350,
2026-02-18T17:39:49,08,CH3,True,300,300,350,
2026-02-18T17:39:53,09,CH1,True,325,325,375,
2026-02-18T17:39:57,09,CH2,True,325,325,375,
2026-02-18T17:40:01,09,CH3,True,325,325,375,
2026-02-18T17:40:08,10,CH1,True,325,325,425,
2026-02-18T17:40:11,11,CH1,True,325,325,475,
2026-02-18T17:40:14,12,CH1,True,325,325,525,
2026-02-18T17:40:19,13,CH1,True,325,325,575,
2026-02-18T17:40:22,14,CH1,True,325,325,625,
2026-02-18T17:40:25,15,CH1,True,325,325,675,
2026-02-18T17:40:28,16,CH1,True,325,325,725,
2026-02-18T17:40:32,17,CH1,True,325,325,775,
2026-02-18T17:40:34,18,CH1,True,325,325,825,
2026-02-18T17:40:39,19,CH1,True,325,325,875,
2026-02-18T17:40:41,20,CH1,True,325,325,925,
2026-02-18T17:40:44,21,CH1,True,325,325,975,
2026-02-18T17:40:48,22,CH1,True,325,325,1025,
2026-02-18T17:40:52,23,CH1,True,325,325,1075,
2026-02-18T17:40:57,24,CH1,True,325,325,1125,
2026-02-18T17:41:00,25,CH1,True,325,325,1175,
2026-02-18T17:41:03,26,CH1,True,325,325,1225,
2026-02-18T17:41:07,27,CH1,True,325,325,1275,
2026-02-18T17:41:10,28,CH1,True,325,325,1325,
2026-02-18T17:41:17,29,CH2,True,335,335,1325,
2026-02-18T17:41:19,29,CH3,True,335,335,1325,
2026-02-18T17:41:23,30,CH2,True,345,345,1325,
2026-02-18T17:41:27,30,CH3,True,345,345,1325,
2026-02-18T17:41:31,31,CH2,True,355,355,1325,
2026-02-18T17:41:35,32,CH3,True,365,365,1325,
2026-02-18T17:41:45,33,CH2,True,375,375,1325,
2026-02-18T17:41:48,33,CH3,True,375,375,1325,
2026-02-18T17:41:52,34,CH2,True,385,385,1325,
2026-02-18T17:41:55,34,CH3,True,385,385,1325,
2026-02-18T17:41:59,35,CH2,True,395,395,1325,
2026-02-18T17:42:03,35,CH3,True,395,395,1325,
2026-02-18T17:42:08,36,CH2,True,405,405,1325,
2026-02-18T17:42:11,36,CH3,True,405,405,1325,
2026-02-18T17:42:14,37,CH2,True,410,410,1325,
2026-02-18T17:42:18,37,CH3,True,410,410,1325,
2026-02-18T17:42:25,38,CH1,True,410,420,1375,
2026-02-18T17:42:29,38,CH2,True,410,420,1375,
2026-02-18T17:42:36,39,CH1,True,410,430,1425,
2026-02-18T17:42:38,39,CH2,True,410,430,1425,
2026-02-18T17:42:43,40,CH1,True,410,440,1475,
2026-02-18T17:42:49,40,CH2,True,410,440,1475,
2026-02-18T17:42:53,41,CH1,True,410,450,1525,
2026-02-18T17:42:59,41,CH2,True,410,450,1525,
2026-02-18T17:43:23,42,CH1,True,410,460,1575,
2026-02-18T17:43:25,42,CH2,True,410,460,1575,
2026-02-18T17:43:48,43,CH1,True,410,460,1625,
2026-02-18T17:43:51,44,CH1,True,410,460,1675,
2026-02-18T17:43:54,45,CH1,True,410,460,1725,
2026-02-18T17:43:58,46,CH1,True,410,460,1775,
2026-02-18T17:44:00,47,CH1,True,410,460,1825,
2026-02-18T17:44:03,48,CH1,True,410,460,1875,
