# HV Ramp Log
# Start time: 2026-02-23T18:00:40
# Operator(s): Paolo Soffitta, Hemanth Manikantan
# Setup: WGW15-G6, ArDME8020, 160-40ccpm, 1.1 bar
#
timestamp,step,channel,checked,Vgrid,Vanode,Vcathode,Note
2026-02-23T18:00:45,01,CH1,True,0,0,50,
2026-02-23T18:01:10,01,CH2,True,0,0,50,
2026-02-23T18:01:12,01,CH3,True,0,0,50,
2026-02-23T18:01:19,02,CH1,True,50,50,100,
2026-02-23T18:01:21,02,CH2,True,50,50,100,
2026-02-23T18:01:24,02,CH3,True,50,50,100,
2026-02-23T18:01:29,03,CH1,True,100,100,150,
2026-02-23T18:01:32,03,CH2,True,100,100,150,
2026-02-23T18:01:34,03,CH3,True,100,100,150,
2026-02-23T18:01:38,04,CH1,True,150,150,200,
2026-02-23T18:01:42,04,CH2,True,150,150,200,
2026-02-23T18:01:45,04,CH3,True,150,150,200,
2026-02-23T18:01:51,05,CH1,True,200,200,250,
2026-02-23T18:01:54,05,CH2,True,200,200,250,
2026-02-23T18:02:20,05,CH3,True,200,200,250,
2026-02-23T18:02:27,06,CH1,True,250,250,300,
2026-02-23T18:02:29,06,CH2,True,250,250,300,
2026-02-23T18:02:33,06,CH3,True,250,250,300,
2026-02-23T18:02:39,07,CH1,True,275,275,325,
2026-02-23T18:03:07,07,CH1,False,275,275,325,
2026-02-23T18:03:09,06,CH1,False,250,250,300,
2026-02-23T18:03:10,06,CH2,False,250,250,300,
2026-02-23T18:03:12,06,CH3,False,250,250,300,
2026-02-23T18:03:19,05,CH1,False,200,200,250,
2026-02-23T18:03:21,05,CH2,False,200,200,250,
2026-02-23T18:03:23,05,CH3,False,200,200,250,
2026-02-23T18:03:25,04,CH1,False,150,150,200,
2026-02-23T18:03:26,04,CH2,False,150,150,200,
2026-02-23T18:03:28,04,CH3,False,150,150,200,
2026-02-23T18:03:49,02,CH2,False,50,50,100,
2026-02-23T18:03:57,02,CH2,True,50,50,100,
2026-02-23T18:04:09,02,CH2,False,50,50,100,
2026-02-23T18:04:11,04,CH1,True,150,150,200,
2026-02-23T18:04:15,04,CH2,True,150,150,200,
2026-02-23T18:04:17,04,CH3,True,150,150,200,
2026-02-23T18:04:22,05,CH1,True,200,200,250,
2026-02-23T18:04:26,05,CH2,True,200,200,250,
2026-02-23T18:04:28,05,CH2,False,200,200,250,
2026-02-23T18:04:28,05,CH2,True,200,200,250,
2026-02-23T18:04:30,05,CH3,True,200,200,250,
2026-02-23T18:04:35,06,CH1,True,250,250,300,
2026-02-23T18:04:38,06,CH2,True,250,250,300,
2026-02-23T18:04:41,06,CH3,True,250,250,300,
2026-02-23T18:04:46,07,CH1,True,275,275,325,
2026-02-23T18:04:51,07,CH2,True,275,275,325,
2026-02-23T18:04:56,07,CH3,True,275,275,325,
2026-02-23T18:05:01,08,CH1,True,300,300,350,
2026-02-23T18:05:05,08,CH2,True,300,300,350,
2026-02-23T18:05:08,08,CH3,True,300,300,350,
2026-02-23T18:05:12,09,CH1,True,325,325,375,
2026-02-23T18:05:16,09,CH2,True,325,325,375,
2026-02-23T18:05:20,09,CH3,True,325,325,375,
2026-02-23T18:05:22,10,CH1,True,325,325,425,
2026-02-23T18:05:27,11,CH1,True,325,325,475,
2026-02-23T18:05:38,12,CH1,True,325,325,525,
2026-02-23T18:05:43,13,CH1,True,325,325,575,
2026-02-23T18:05:45,14,CH1,True,325,325,625,
2026-02-23T18:05:48,15,CH1,True,325,325,675,
2026-02-23T18:05:51,16,CH1,True,325,325,725,
2026-02-23T18:05:54,17,CH1,True,325,325,775,
2026-02-23T18:05:58,18,CH1,True,325,325,825,
2026-02-23T18:06:04,19,CH1,True,325,325,875,
2026-02-23T18:06:07,20,CH1,True,325,325,925,
2026-02-23T18:06:10,21,CH1,True,325,325,975,
2026-02-23T18:06:14,22,CH1,True,325,325,1025,
2026-02-23T18:06:19,23,CH1,True,325,325,1075,
2026-02-23T18:06:22,24,CH1,True,325,325,1125,
2026-02-23T18:06:26,25,CH1,True,325,325,1175,
2026-02-23T18:06:31,26,CH1,True,325,325,1225,
2026-02-23T18:06:35,27,CH1,True,325,325,1275,
2026-02-23T18:06:39,28,CH1,True,325,325,1325,
2026-02-23T18:06:45,29,CH2,True,335,335,1325,
2026-02-23T18:06:48,29,CH3,True,335,335,1325,
2026-02-23T18:06:51,30,CH2,True,345,345,1325,
2026-02-23T18:06:54,30,CH3,True,345,345,1325,
2026-02-23T18:06:59,31,CH2,True,355,355,1325,
2026-02-23T18:07:02,31,CH3,True,355,355,1325,
2026-02-23T18:07:09,32,CH2,True,365,365,1325,
2026-02-23T18:07:11,32,CH3,True,365,365,1325,
2026-02-23T18:07:15,33,CH2,True,375,375,1325,
2026-02-23T18:07:19,33,CH3,True,375,375,1325,
2026-02-23T18:07:23,34,CH2,True,385,385,1325,
2026-02-23T18:07:27,34,CH3,True,385,385,1325,
2026-02-23T18:07:32,35,CH2,True,395,395,1325,
2026-02-23T18:07:35,35,CH3,True,395,395,1325,
